team_id,team_name,window,position,history_len,episode_id,sub,create_time
16718819,Majkel1337,Q2,718,1417,107670617,56142830,2026-09-11 02:12:44.617000+00:00
16718819,Majkel1337,Q2,719,1417,107670942,56142830,2026-09-11 02:12:45.238000+00:00
16718819,Majkel1337,Q2,720,1417,107671118,56148003,2026-09-11 02:12:45.605000+00:00
16718819,Majkel1337,Q2,721,1417,107673304,56156662,2026-09-11 02:24:54.173000+00:00
16718819,Majkel1337,Q2,722,1417,107674284,56156662,2026-09-11 02:28:55.683000+00:00
16718819,Majkel1337,Q2,723,1417,107674293,56156662,2026-09-11 02:28:55.694000+00:00
16718819,Majkel1337,Q2,724,1417,107675268,56156662,2026-09-11 02:32:52.412000+00:00
16718819,Majkel1337,Q2,725,1417,107675982,56148003,2026-09-11 02:32:54.111000+00:00
16718819,Majkel1337,Q2,726,1417,107676226,56156662,2026-09-11 02:36:52.483000+00:00
16718819,Majkel1337,Q2,727,1417,107677223,56156662,2026-09-11 02:40:52.383000+00:00
16718819,Majkel1337,Q2,728,1417,107678181,56156662,2026-09-11 02:44:52.387000+00:00
16718819,Majkel1337,Q2,729,1417,107678874,56148003,2026-09-11 02:44:53.678000+00:00
16718819,Majkel1337,Q2,730,1417,107678936,56148003,2026-09-11 02:44:53.780000+00:00
16718819,Majkel1337,Q2,731,1417,107679150,56156662,2026-09-11 02:48:58.877000+00:00
16718819,Majkel1337,Q2,732,1417,107679778,56148003,2026-09-11 02:48:59.828000+00:00
16718819,Majkel1337,Q3,1038,1417,108281700,56148003,2026-09-12 19:30:37.784000+00:00
16718819,Majkel1337,Q3,1039,1417,108285658,56156662,2026-09-12 19:46:35.499000+00:00
16718819,Majkel1337,Q3,1040,1417,108286684,56148003,2026-09-12 19:50:40.997000+00:00
16718819,Majkel1337,Q3,1041,1417,108290604,56156662,2026-09-12 20:06:35.788000+00:00
16718819,Majkel1337,Q3,1042,1417,108291636,56148003,2026-09-12 20:10:39.137000+00:00
16718819,Majkel1337,Q3,1043,1417,108295517,56156662,2026-09-12 20:26:45.799000+00:00
16718819,Majkel1337,Q3,1044,1417,108296555,56148003,2026-09-12 20:30:41.192000+00:00
16718819,Majkel1337,Q3,1045,1417,108300532,56156662,2026-09-12 20:46:35.836000+00:00
16718819,Majkel1337,Q3,1046,1417,108301409,56148003,2026-09-12 20:50:36.476000+00:00
16718819,Majkel1337,Q3,1047,1417,108301413,56148003,2026-09-12 20:50:36.482000+00:00
16718819,Majkel1337,Q3,1048,1417,108305451,56156662,2026-09-12 21:06:38.523000+00:00
16718819,Majkel1337,Q3,1049,1417,108305764,56148003,2026-09-12 21:06:38.980000+00:00
16718819,Majkel1337,Q3,1050,1417,108309734,56156662,2026-09-12 21:22:38.878000+00:00
16718819,Majkel1337,Q3,1051,1417,108310515,56148003,2026-09-12 21:26:40.385000+00:00
16718819,Majkel1337,Q3,1052,1417,108314478,56156662,2026-09-12 21:42:41.914000+00:00
16718819,Majkel1337,Q3,1053,1417,108314796,56148003,2026-09-12 21:42:42.377000+00:00
16718819,Majkel1337,Q3,1054,1417,108318789,56156662,2026-09-12 21:58:41.630000+00:00
16718819,Majkel1337,Q3,1055,1417,108319544,56148003,2026-09-12 22:02:41.378000+00:00
16718819,Majkel1337,Q3,1056,1417,108323526,56156662,2026-09-12 22:18:40.477000+00:00
16718819,Majkel1337,Q3,1057,1417,108323814,56148003,2026-09-12 22:18:40.938000+00:00
16718819,Majkel1337,Q3,1058,1417,108327803,56156662,2026-09-12 22:34:39.794000+00:00
16718819,Majkel1337,Q3,1059,1417,108328552,56148003,2026-09-12 22:38:49.081000+00:00
16718819,Majkel1337,Q3,1060,1417,108332509,56156662,2026-09-12 22:54:39.228000+00:00
16718819,Majkel1337,Q3,1061,1417,108332821,56148003,2026-09-12 22:54:39.675000+00:00
16718819,Majkel1337,Q3,1062,1417,108336738,56156662,2026-09-12 23:10:37.833000+00:00
16718819,Majkel1337,Q3,1063,1417,108336945,56148003,2026-09-12 23:10:38.123000+00:00
16718819,Majkel1337,Q3,1064,1417,108340909,56156662,2026-09-12 23:26:40.336000+00:00
16718819,Majkel1337,Q3,1065,1417,108341578,56148003,2026-09-12 23:30:40.222000+00:00
16718819,Majkel1337,Q3,1066,1417,108345542,56156662,2026-09-12 23:46:46.086000+00:00
16718819,Majkel1337,Q3,1067,1417,108345786,56148003,2026-09-12 23:46:46.445000+00:00
16718819,Majkel1337,Q3,1068,1417,108349757,56156662,2026-09-13 00:02:35.271000+00:00
16718819,Majkel1337,Q3,1069,1417,108349934,56148003,2026-09-13 00:02:35.515000+00:00
16718819,Majkel1337,Q3,1070,1417,108349935,56156662,2026-09-13 00:02:35.517000+00:00
16718819,Majkel1337,Q3,1071,1417,108354766,56148003,2026-09-13 00:22:38.931000+00:00
16718819,Majkel1337,Q3,1072,1417,108354767,56156662,2026-09-13 00:22:38.933000+00:00
16718819,Majkel1337,Q3,1073,1417,108354768,56148003,2026-09-13 00:22:38.933000+00:00
16718819,Majkel1337,Q3,1074,1417,108359084,56148003,2026-09-13 00:38:38.841000+00:00
16718819,Majkel1337,Q3,1075,1417,108359085,56156662,2026-09-13 00:38:38.842000+00:00
16718819,Majkel1337,Q3,1076,1417,108363847,56148003,2026-09-13 00:58:36.825000+00:00
16718819,Majkel1337,Q3,1077,1417,108363848,56156662,2026-09-13 00:58:36.827000+00:00
16718819,Majkel1337,Q3,1078,1417,108368100,56148003,2026-09-13 01:14:36.325000+00:00
16718819,Majkel1337,Q3,1079,1417,108368104,56156662,2026-09-13 01:14:36.325000+00:00
16718819,Majkel1337,Q3,1080,1417,108372809,56148003,2026-09-13 01:34:37.440000+00:00
16718819,Majkel1337,Q3,1081,1417,108372810,56156662,2026-09-13 01:34:37.441000+00:00
16718819,Majkel1337,Q3,1082,1417,108372813,56148003,2026-09-13 01:34:37.474000+00:00
16718819,Majkel1337,Q3,1083,1417,108377042,56156662,2026-09-13 01:50:36.932000+00:00
16718819,Majkel1337,Q3,1084,1417,108377044,56148003,2026-09-13 01:50:36.934000+00:00
16718819,Majkel1337,Q3,1085,1417,108377045,56156662,2026-09-13 01:50:36.936000+00:00
16718819,Majkel1337,Q3,1086,1417,108381188,56148003,2026-09-13 02:06:34.941000+00:00
16718819,Majkel1337,Q3,1087,1417,108381189,56156662,2026-09-13 02:06:34.943000+00:00
16718819,Majkel1337,L,1367,1417,108869119,56216119,2026-09-14 10:02:51.224000+00:00
16718819,Majkel1337,L,1368,1417,108872254,56156662,2026-09-14 10:14:51.033000+00:00
16718819,Majkel1337,L,1369,1417,108875332,56216119,2026-09-14 10:26:50.342000+00:00
16718819,Majkel1337,L,1370,1417,108878440,56156662,2026-09-14 10:38:53.540000+00:00
16718819,Majkel1337,L,1371,1417,108881544,56216119,2026-09-14 10:50:52.177000+00:00
16718819,Majkel1337,L,1372,1417,108882531,56216119,2026-09-14 10:54:52.422000+00:00
16718819,Majkel1337,L,1373,1417,108884657,56216119,2026-09-14 11:02:50.274000+00:00
16718819,Majkel1337,L,1374,1417,108884658,56156662,2026-09-14 11:02:50.275000+00:00
16718819,Majkel1337,L,1375,1417,108890593,56216119,2026-09-14 11:26:56.186000+00:00
16718819,Majkel1337,L,1376,1417,108890595,56156662,2026-09-14 11:26:56.187000+00:00
16718819,Majkel1337,L,1377,1417,108892720,56216119,2026-09-14 11:34:51.810000+00:00
